name,price,depreciation,mileage,brand,carage,brand_encoded,price_scaled,mileage_scaled,depreciation_scaled,carage_scaled,Cluster_KMeans
Toyota 86 2.0M (COE till 04/2033),139800.0,16590.0,113000.0,toyota,12.0,58,0.9836309523809523,0.4230769230769231,0.2519809825673534,1.0,2
Toyota Noah Hybrid 1.8A X,138800.0,18960.0,32433.0,toyota,4.0,58,0.96875,-0.6098333333333333,0.6275752773375595,-1.0,2
Mercedes-Benz C-Class C180K (COE till 04/2031),61888.0,9630.0,128000.0,mercedes-benz,14.0,35,-0.17577380952380953,0.6153846153846154,-0.8510301109350238,1.5,0
Mercedes-Benz C-Class C180 CGI (COE till 08/2030),80000.0,13880.0,162000.0,mercedes-benz,15.0,35,0.09375,1.0512820512820513,-0.1774960380348653,1.75,0
Nissan X-Trail 2.0A 7-Seater Sunroof,43800.0,14410.0,78000.0,nissan,8.0,40,-0.44494047619047616,-0.02564102564102564,-0.09350237717908082,0.0,0
Toyota Camry Hybrid 2.5A Standard,138000.0,19340.0,52000.0,toyota,4.0,58,0.9568452380952381,-0.358974358974359,0.687797147385103,-1.0,2
Fiat Bravo 1.4M T-Jet Panoramic Roof (COE till 05/2030),48888.0,8970.0,175203.0,fiat,15.0,19,-0.3692261904761905,1.220551282051282,-0.9556259904912837,1.75,3
MINI Cooper S Clubman 1.6A Bond Street (COE till 03/2034),109800.0,11780.0,0.0,mini,11.0,37,0.5372023809523809,-1.0256410256410255,-0.5103011093502378,0.75,0
Honda Civic Type-R 2.0M VTEC Turbo GT,209900.0,30080.0,49500.0,honda,5.0,21,2.0267857142857144,-0.391025641025641,2.3898573692551506,-0.75,3
Toyota Prius Plus Hybrid 1.8A,79800.0,16560.0,56800.0,toyota,7.0,58,0.09077380952380952,-0.29743589743589743,0.24722662440570523,-0.25,2
Volkswagen Passat 1.8A TFSI,65800.0,14150.0,0.0,volkswagen,7.0,61,-0.11755952380952381,-1.0256410256410255,-0.1347068145800317,-0.25,2
Toyota Voxy Hybrid 1.8A SZ,223888.0,22000.0,88.0,toyota,1.0,58,2.2349404761904763,-1.0245128205128204,1.109350237717908,-1.75,2
Tesla Model 3 Electric Performance,176800.0,20210.0,39000.0,tesla,3.0,57,1.5342261904761905,-0.5256410256410257,0.8256735340729001,-1.25,2
Porsche 911 C4 Coupe Tip (New 10-yr COE),238000.0,23790.0,123000.0,porsche,18.0,46,2.4449404761904763,0.5512820512820513,1.393026941362916,2.5,0
Mercedes-Benz C-Class C180K (COE till 02/2031),75800.0,12110.0,0.0,mercedes-benz,13.0,35,0.03125,-1.0256410256410255,-0.45800316957210774,1.25,0
Audi S5 Coupe 4.2A FSI Quattro Sunroof (COE till 01/2029),96800.0,23150.0,180000.0,audi,16.0,4,0.34375,1.2820512820512822,1.2916006339144215,2.0,1
Toyota Estima 2.4A Aeras Premium (COE till 07/2034),168800.0,17450.0,117234.0,toyota,11.0,58,1.4151785714285714,0.47735897435897434,0.38827258320126784,0.75,2
Toyota Alphard 2.5A S C-Package Moonroof,210888.0,26640.0,35000.00000000001,toyota,4.0,58,2.0414880952380954,-0.5769230769230769,1.8446909667194928,-1.0,2
BMW 5 Series 535i Sunroof (COE till 06/2030),76800.0,13730.0,137000.0,bmw,15.0,7,0.046130952380952384,0.7307692307692307,-0.20126782884310618,1.75,1
BMW 5 Series 530i,127000.0,22100.0,89572.0,bmw,7.0,7,0.7931547619047619,0.12271794871794872,1.1251980982567353,-0.25,1
Jaguar E-PACE Mild Hybrid 1.5A SE,147000.0,19660.0,29427.0,jaguar,4.0,26,1.0907738095238095,-0.6483717948717949,0.7385103011093502,-1.0,3
Volkswagen Scirocco 1.4A TSI (COE till 01/2031),65000.0,10520.0,0.0,volkswagen,14.0,61,-0.12946428571428573,-1.0256410256410255,-0.7099841521394612,1.5,2
Volkswagen Tiguan 1.4A TSI Highline,123000.0,17880.0,84492.0,volkswagen,5.0,61,0.7336309523809523,0.05758974358974359,0.45641838351822506,-0.75,2
BMW 4 Series 420i Gran Coupe M-Sport,110000.0,21030.0,69164.0,bmw,7.0,7,0.5401785714285714,-0.13892307692307693,0.9556259904912837,-0.25,1
Honda HR-V 1.5A LX,41800.0,14400.0,161800.0,honda,8.0,21,-0.47470238095238093,1.0487179487179488,-0.09508716323296355,0.0,3
Mercedes-Benz C-Class C200K (COE till 04/2029),63888.0,14440.0,0.0,mercedes-benz,15.0,35,-0.14601190476190476,-1.0256410256410255,-0.08874801901743265,1.75,0
BMW X4 xDrive30i M-Sport,161000.0,28430.0,107000.0,bmw,6.0,7,1.2991071428571428,0.34615384615384615,2.1283676703645007,-0.5,1
Suzuki Swift Sport 1.6M (COE till 03/2032),82988.0,11320.0,185000.0,suzuki,13.0,56,0.1382142857142857,1.3461538461538463,-0.5832012678288431,1.25,2
Toyota Fortuner 2.7A,59888.0,20940.0,130000.0,toyota,9.0,58,-0.2055357142857143,0.6410256410256411,0.9413629160063391,0.25,2
Mercedes-Benz C-Class C63 AMG Black Series (COE till 07/2032),228888.0,29810.0,101000.0,mercedes-benz,13.0,35,2.309345238095238,0.2692307692307692,2.347068145800317,1.25,0
Mitsubishi Lancer EX 2.0M GT (COE till 05/2028),47800.0,13890.0,180000.0,mitsubishi,17.0,38,-0.3854166666666667,1.2820512820512822,-0.17591125198098256,2.25,0
Mercedes-Benz C-Class C180 Avantgarde (New 10-yr COE),137800.0,13770.0,190000.0,mercedes-benz,11.0,35,0.9538690476190477,1.4102564102564104,-0.1949286846275753,0.75,0
BMW M135i 5DR (COE till 04/2033),124000.0,14710.0,167000.0,bmw,12.0,7,0.7485119047619048,1.1153846153846154,-0.04595879556259905,1.0,1
Mazda 3 Mild Hybrid 1.5A Luxury,165000.0,16460.0,100.0,mazda,1.0,34,1.3586309523809523,-1.0243589743589743,0.23137876386687797,-1.75,0
Volkswagen Tiguan 1.4A TSI BMT,30800.0,14020.0,151000.0,volkswagen,9.0,61,-0.6383928571428571,0.9102564102564102,-0.15530903328050713,0.25,2
Porsche Cayman S Sport (COE till 02/2029),123800.0,29080.0,105000.0,porsche,16.0,46,0.7455357142857143,0.32051282051282054,2.231378763866878,2.0,0
Volkswagen Golf GTI 5DR Sunroof (COE till 01/2029),46800.0,11190.0,0.0,volkswagen,16.0,61,-0.40029761904761907,-1.0256410256410255,-0.6038034865293186,2.0,2
BMW 3 Series 335i Sunroof (COE till 02/2032),116888.0,16100.0,0.0,bmw,13.0,7,0.6426785714285714,-1.0256410256410255,0.17432646592709986,1.25,1
Honda Civic Type-R 2.0M VTEC Turbo GT,243800.0,29700.0,28800.0,honda,3.0,21,2.53125,-0.6564102564102564,2.329635499207607,-1.25,3
Volkswagen Polo GTI 5DR Sunroof (COE till 07/2032),84000.0,10940.0,108000.0,volkswagen,13.0,61,0.15327380952380953,0.358974358974359,-0.6434231378763867,1.25,2
Mercedes-Benz C-Class C180 Avantgarde,56800.0,18080.0,110000.0,mercedes-benz,8.0,35,-0.25148809523809523,0.38461538461538464,0.48811410459587956,0.0,0
BMW 2 Series 216i Gran Tourer,87800.0,13870.0,0.0,bmw,6.0,7,0.20982142857142858,-1.0256410256410255,-0.179080824088748,-0.5,1
Mercedes-Benz CLA-Class CLA180 Mild Hybrid Progressive,204800.0,20270.0,1500.0,mercedes-benz,2.0,35,1.9508928571428572,-1.0064102564102564,0.8351822503961965,-1.5,0
Kia Cerato Forte 1.6A SX (COE till 04/2030),58800.0,10850.0,0.0,kia,15.0,28,-0.22172619047619047,-1.0256410256410255,-0.6576862123613312,1.75,3
Nissan Sylphy 1.8A Premium,20500.0,9410.0,121000.0,nissan,9.0,40,-0.7916666666666666,0.5256410256410257,-0.8858954041204438,0.25,0
Lexus NX Hybrid NX300h Executive,177800.0,23840.0,99800.0,lexus,4.0,30,1.5491071428571428,0.25384615384615383,1.4009508716323296,-1.0,0
Volvo S90 T6 Inscription Sunroof,140500.0,22010.0,32500.000000000007,volvo,5.0,62,0.9940476190476191,-0.6089743589743589,1.1109350237717908,-0.75,2
Volvo XC90 T6 R-Design Sunroof,185588.0,29800.0,84500.0,volvo,6.0,62,1.665,0.057692307692307696,2.345483359746434,-0.5,2
Infiniti Q50 2.0A T,65800.0,13970.0,120000.0,infiniti,7.0,24,-0.11755952380952381,0.5128205128205128,-0.16323296354992076,-0.25,3
BMW X3 xDrive30i M-Sport,138300.0,22520.0,82000.0,bmw,6.0,7,0.9613095238095238,0.02564102564102564,1.19175911251981,-0.5,1
Toyota Corolla Cross Hybrid 2.0A Premium,176888.0,18770.0,19000.0,toyota,2.0,58,1.5355357142857142,-0.782051282051282,0.5974643423137876,-1.5,2
Audi A4 3.2 TFSI MU S-Line (COE till 05/2030),68800.0,12670.0,0.0,audi,15.0,4,-0.07291666666666667,-1.0256410256410255,-0.3692551505546751,1.75,1
Honda Vezel 1.5A G Honda Sensing,139800.0,15240.0,10800.0,honda,2.0,21,0.9836309523809523,-0.8871794871794871,0.03803486529318542,-1.5,3
Lexus RX400h Hybrid (COE till 05/2029),48800.0,10930.0,164000.0,lexus,16.0,30,-0.3705357142857143,1.0769230769230769,-0.6450079239302694,2.0,0
Toyota Estima 2.4A Aeras (COE till 02/2028),42800.0,13430.0,0.0,toyota,17.0,58,-0.45982142857142855,-1.0256410256410255,-0.24881141045958796,2.25,2
Honda Shuttle Hybrid 1.5A,31800.0,14940.0,91000.0,honda,9.0,21,-0.6235119047619048,0.14102564102564102,-0.009508716323296355,0.25,3
MINI John Cooper Works Clubman 2.0A,252800.0,23260.0,5000.0,mini,1.0,37,2.6651785714285716,-0.9615384615384616,1.3090332805071316,-1.75,0
Mercedes-Benz GLC-Class GLC300 Mild Hybrid AMG Line 4MATIC Premium Plus,199588.0,25660.0,43000.0,mercedes-benz,4.0,35,1.8733333333333333,-0.47435897435897434,1.6893819334389857,-1.0,0
Honda Jazz 1.5A Skyroof (COE till 10/2029),55800.0,11320.0,0.0,honda,15.0,21,-0.2663690476190476,-1.0256410256410255,-0.5832012678288431,1.75,3
Nissan X-Trail 2.0A 7-Seater Sunroof,57800.0,14860.0,122300.0,nissan,8.0,40,-0.23660714285714285,0.5423076923076923,-0.022187004754358162,0.0,0
Volvo XC40 T4 Momentum,99999.0,17730.0,53000.0,volvo,6.0,62,0.39135416666666667,-0.34615384615384615,0.4326465927099842,-0.5,2
Lexus NX Hybrid NX300h Luxury,137800.0,25060.0,0.0,lexus,6.0,30,0.9538690476190477,-1.0256410256410255,1.5942947702060222,-0.5,0
Honda Jazz Hybrid 1.5A e-HEV Luxe,117800.0,14120.0,40110.0,honda,3.0,21,0.65625,-0.5114102564102564,-0.13946117274167988,-1.25,3
Lexus ES250 Luxury Sunroof,119800.0,23280.0,30698.999999999993,lexus,7.0,30,0.6860119047619048,-0.6320641025641026,1.312202852614897,-0.25,0
Mercedes-Benz GLA-Class GLA180 Urban Edition,78800.0,16870.0,134877.0,mercedes-benz,7.0,35,0.07589285714285714,0.703551282051282,0.29635499207606975,-0.25,0
Nissan Qashqai 1.2A DIG-T Premium,20800.0,12090.0,105000.0,nissan,9.0,40,-0.7872023809523809,0.32051282051282054,-0.4611727416798732,0.25,0
SEAT Toledo 1.4A TDI DSG Style,29800.0,12050.0,83000.0,seat,8.0,51,-0.6532738095238095,0.038461538461538464,-0.4675118858954041,0.0,2
Mercedes-Benz E-Class E200 Exclusive,167800.0,22980.0,71931.0,mercedes-benz,5.0,35,1.400297619047619,-0.10344871794871795,1.2646592709984152,-0.75,0
BMW 1 Series 116i M-Sport,157800.0,16090.0,22000.0,bmw,2.0,7,1.2514880952380953,-0.7435897435897436,0.17274167987321712,-1.5,1
Audi Q5 2.0A TFSI Quattro,46800.0,17180.0,82000.0,audi,9.0,4,-0.40029761904761907,0.02564102564102564,0.34548335974643424,0.25,1
Volkswagen Golf 1.4A TSI EQP Sunroof (New 5-yr COE),61800.0,12350.0,100500.0,volkswagen,10.0,61,-0.17708333333333334,0.26282051282051283,-0.41996830427892234,0.5,2
BMW 3 Series 318i Highline Sportline,140800.0,19370.0,56556.0,bmw,5.0,7,0.9985119047619048,-0.30056410256410254,0.6925515055467512,-0.75,1
BMW 3 Series 318i M-Sport,181800.0,21570.0,48460.0,bmw,3.0,7,1.6086309523809523,-0.40435897435897433,1.0412044374009508,-1.25,1
BMW 5 Series 520i,143800.0,21810.0,51286.0,bmw,5.0,7,1.0431547619047619,-0.36812820512820515,1.0792393026941363,-0.75,1
Toyota Previa 2.4A Aeras Moonroof,76800.0,21770.0,130000.0,toyota,8.0,58,0.046130952380952384,0.6410256410256411,1.0729001584786053,0.0,2
Mitsubishi Lancer EX 1.6A,23800.0,9780.0,162000.0,mitsubishi,9.0,38,-0.7425595238095238,1.0512820512820513,-0.8272583201267829,0.25,0
Volkswagen Golf 1.4A TSI (COE till 07/2029),59800.0,12890.0,0.0,volkswagen,11.0,61,-0.20684523809523808,-1.0256410256410255,-0.33438985736925514,0.75,2
Nissan Note e-POWER Hybrid 1.2A Premium,97800.0,13960.0,40200.0,nissan,4.0,40,0.3586309523809524,-0.5102564102564102,-0.1648177496038035,-1.0,0
Mazda 5 2.0A Sunroof,32000.0,11680.0,0.0,mazda,9.0,34,-0.6205357142857143,-1.0256410256410255,-0.526148969889065,0.25,0
Honda CR-V 2.4A Sunroof,38588.0,15590.0,97100.0,honda,9.0,21,-0.5225,0.21923076923076923,0.09350237717908082,0.25,3
Toyota Estima 2.4A (COE till 11/2027),41800.0,14020.0,0.0,toyota,18.0,58,-0.47470238095238093,-1.0256410256410255,-0.15530903328050713,2.5,2
Toyota Vios 1.5A J (COE till 09/2029),43800.0,9050.0,0.0,toyota,16.0,58,-0.44494047619047616,-1.0256410256410255,-0.9429477020602218,2.0,2
BMW 5 Series 530i M-Sport,132000.0,24850.0,90000.0,bmw,7.0,7,0.8675595238095238,0.1282051282051282,1.561014263074485,-0.25,1
Citroen C3 Aircross 1.2A PureTech Shine,57800.0,12200.0,86031.0,citroen,7.0,12,-0.23660714285714285,0.07732051282051282,-0.4437400950871632,-0.25,1
Mercedes-Benz EQC Electric EQC400 4MATIC Sport,210588.0,25710.0,5300.0,mercedes-benz,4.0,35,2.0370238095238093,-0.9576923076923077,1.6973058637083993,-1.0,0
MINI John Cooper Works GP 2.0A,172588.0,21890.0,27000.0,mini,4.0,37,1.471547619047619,-0.6794871794871795,1.0919175911251982,-1.0,0
Honda Fit Hybrid 1.5A,59800.0,13460.0,75773.0,honda,6.0,21,-0.20684523809523808,-0.05419230769230769,-0.24405705229793978,-0.5,3
Honda Grace 1.5A LX,69588.0,13460.0,52000.0,honda,6.0,21,-0.06119047619047619,-0.358974358974359,-0.24405705229793978,-0.5,3
Kia Carens Diesel 1.7A,38800.0,11810.0,90000.0,kia,8.0,28,-0.5193452380952381,0.1282051282051282,-0.5055467511885895,0.0,3
Honda Civic 1.6A VTi,84800.0,15730.0,79200.0,honda,6.0,21,0.16517857142857142,-0.010256410256410256,0.11568938193343899,-0.5,3
BMW X1 sDrive18i,94888.0,15560.0,127000.0,bmw,6.0,7,0.31529761904761905,0.6025641025641025,0.08874801901743265,-0.5,1
Mitsubishi Colt Version-R 1.5A Turbo (COE till 08/2029),66888.0,14210.0,0.0,mitsubishi,16.0,38,-0.10136904761904762,-1.0256410256410255,-0.12519809825673534,2.0,0
BMW 2 Series 218i Gran Coupe M-Sport,123000.0,16950.0,18000.000000000007,bmw,5.0,7,0.7336309523809523,-0.7948717948717948,0.3090332805071315,-0.75,1
Toyota Previa 2.4A Aeras Moonroof,111800.0,20790.0,75000.0,toyota,6.0,58,0.5669642857142857,-0.0641025641025641,0.9175911251980983,-0.5,2
Mercedes-Benz GLC-Class GLC250 AMG Line 4MATIC,110800.0,25190.0,117000.0,mercedes-benz,7.0,35,0.5520833333333334,0.47435897435897434,1.6148969889064977,-0.25,0
Toyota Corolla Altis 1.6A Elegance,43800.0,14300.0,0.0,toyota,8.0,58,-0.44494047619047616,-1.0256410256410255,-0.1109350237717908,0.0,2
Toyota Camry 2.0A (COE till 08/2028),33500.0,8910.0,149897.0,toyota,17.0,58,-0.5982142857142857,0.8961153846153846,-0.96513470681458,2.25,2
Audi A4 Mild Hybrid 2.0A TFSI S-tronic,134000.0,17310.0,91600.0,audi,4.0,4,0.8973214285714286,0.14871794871794872,0.36608557844690964,-1.0,1
Mercedes-Benz C-Class C200 Avantgarde (New 10-yr COE),135800.0,13570.0,0.0,mercedes-benz,10.0,35,0.9241071428571429,-1.0256410256410255,-0.2266244057052298,0.5,0
Toyota 86 2.0M (New 10-yr COE),146800.0,14670.0,135000.0,toyota,10.0,58,1.087797619047619,0.7051282051282052,-0.05229793977812995,0.5,2
Volkswagen Golf 1.4A TSI (New 5-yr COE),55800.0,11150.0,90000.0,volkswagen,11.0,61,-0.2663690476190476,0.1282051282051282,-0.6101426307448494,0.75,2
BMW 3 Series 318i Sunroof (COE till 12/2029),49600.0,9730.0,180000.0,bmw,15.0,7,-0.3586309523809524,1.2820512820512822,-0.8351822503961965,1.75,1
Honda Grace 1.5A LX,98588.0,13780.0,32000.0,honda,4.0,21,0.3703571428571429,-0.6153846153846154,-0.19334389857369255,-1.0,3
Mazda CX-9 2.5A Turbo,110000.0,21120.0,109956.0,mazda,6.0,34,0.5401785714285714,0.38405128205128203,0.9698890649762282,-0.5,0
Toyota Harrier Turbo 2.0A M,108800.0,18910.0,116303.0,toyota,6.0,58,0.5223214285714286,0.46542307692307694,0.6196513470681458,-0.5,2
Toyota C-HR Hybrid 1.8A Icon,56800.0,18150.0,0.0,toyota,8.0,58,-0.25148809523809523,-1.0256410256410255,0.49920760697305866,0.0,2
Toyota C-HR Hybrid 1.8A S,79800.0,14620.0,0.0,toyota,6.0,58,0.09077380952380952,-1.0256410256410255,-0.060221870047543584,-0.5,2
Honda Shuttle 1.5A G,67000.0,13560.0,0.0,honda,6.0,21,-0.09970238095238096,-1.0256410256410255,-0.22820919175911253,-0.5,3
BMW 5 Series 523i (COE till 05/2031),83000.0,12750.0,0.0,bmw,14.0,7,0.13839285714285715,-1.0256410256410255,-0.35657686212361334,1.5,1
MINI Cooper 1.5A,42800.0,22280.0,116000.0,mini,9.0,37,-0.45982142857142855,0.46153846153846156,1.1537242472266245,0.25,0
SEAT Toledo 1.4A TSI DSG Style,69800.0,10940.0,75000.0,seat,5.0,51,-0.05803571428571429,-0.0641025641025641,-0.6434231378763867,-0.75,2
Lexus RX270 (COE till 10/2030),84800.0,14300.0,165000.0,lexus,15.0,30,0.16517857142857142,1.0897435897435896,-0.1109350237717908,1.75,0
Toyota Vios 1.5A E (COE till 05/2029),55800.0,12370.0,0.0,toyota,16.0,58,-0.2663690476190476,-1.0256410256410255,-0.41679873217115687,2.0,2
Toyota Vios 1.5A E,52800.0,12900.0,76000.0,toyota,7.0,58,-0.31101190476190477,-0.05128205128205128,-0.3328050713153724,-0.25,2
Volkswagen Golf 1.4A TSI (COE till 08/2032),108800.0,14010.0,0.0,volkswagen,12.0,61,0.5223214285714286,-1.0256410256410255,-0.15689381933438987,1.0,2
Mazda 3 SP 1.6A (COE till 03/2027),30888.0,13200.0,0.0,mazda,18.0,34,-0.6370833333333333,-1.0256410256410255,-0.28526148969889065,2.5,0
Mazda 3 1.5A Deluxe Sunroof,34800.0,13130.0,116000.0,mazda,8.0,34,-0.5788690476190477,0.46153846153846156,-0.29635499207606975,0.0,0
Honda Grace Hybrid 1.5A LX,95800.0,15330.0,40000.0,honda,5.0,21,0.3288690476190476,-0.5128205128205128,0.05229793977812995,-0.75,3
Toyota Prius Hybrid 1.8A (COE till 07/2030),66800.0,11780.0,97081.0,toyota,15.0,58,-0.10267857142857142,0.2189871794871795,-0.5103011093502378,1.75,2
Mazda 2 HB 1.5A R (COE till 10/2028),40800.0,10520.0,121655.0,mazda,17.0,34,-0.4895833333333333,0.5340384615384616,-0.7099841521394612,2.25,0
Toyota Wish 1.8A,59888.0,15230.0,68350.0,toyota,7.0,58,-0.2055357142857143,-0.14935897435897436,0.03645007923930269,-0.25,2
BMW 5 Series 530i M-Sport,89788.0,23900.0,133192.0,bmw,8.0,7,0.2394047619047619,0.6819487179487179,1.410459587955626,0.0,1
Bentley Continental GT Convertible 4.0A V8 (COE till 04/2033),237777.0,28210.0,0.0,bentley,12.0,6,2.441622023809524,-1.0256410256410255,2.093502377179081,1.0,1
Honda Civic 1.8A VTi-S (COE till 11/2027),30800.0,10270.0,0.0,honda,18.0,21,-0.6383928571428571,-1.0256410256410255,-0.7496038034865293,2.5,3
BMW 7 Series 740Li Sunroof (New 10-yr COE),204800.0,20470.0,103000.0,bmw,10.0,7,1.9508928571428572,0.2948717948717949,0.866877971473851,0.5,1
Toyota Harrier 2.0A Premium Panoramic Roof,29000.0,18840.0,134574.0,toyota,10.0,58,-0.6651785714285714,0.6996666666666667,0.6085578446909667,0.5,2
Mercedes-Benz C-Class C160 Avantgarde,128000.0,18530.0,71593.0,mercedes-benz,5.0,35,0.8080357142857143,-0.10778205128205129,0.5594294770206022,-0.75,0
Subaru XV 2.0i-S EyeSight,93599.0,14260.0,75000.0,subaru,5.0,55,0.29611607142857144,-0.0641025641025641,-0.11727416798732171,-0.75,2
BMW 3 Series 320i Convertible (COE till 12/2028),36822.0,9160.0,0.0,bmw,17.0,7,-0.5487797619047619,-1.0256410256410255,-0.9255150554675119,2.25,1
Maserati Ghibli 3.0A,122800.0,26400.0,103258.0,maserati,8.0,32,0.7306547619047619,0.29817948717948717,1.8066561014263074,0.0,0
Mazda 2 HB 1.5A,27800.0,12760.0,84850.0,mazda,9.0,34,-0.6830357142857143,0.06217948717948718,-0.3549920760697306,0.25,0
Lexus IS Turbo IS300 Executive,105800.0,19190.0,84000.0,lexus,6.0,30,0.47767857142857145,0.05128205128205128,0.6640253565768621,-0.5,0
Volkswagen Sharan 2.0A TSI Panoramic Roof,85800.0,18140.0,107000.0,volkswagen,7.0,61,0.1800595238095238,0.34615384615384615,0.4976228209191759,-0.25,2
Volvo XC60 T5 R-Design Sunroof,51800.0,17430.0,101000.0,volvo,9.0,62,-0.32589285714285715,0.2692307692307692,0.38510301109350237,0.25,2
MINI Cooper S 1.6A Sunroof (COE till 02/2032),85800.0,11820.0,146000.0,mini,13.0,37,0.1800595238095238,0.8461538461538461,-0.5039619651347068,1.25,0
Aston Martin V8 Vantage Roadster 4.7A (COE till 05/2031),152800.0,23380.0,0.0,aston,14.0,3,1.1770833333333333,-1.0256410256410255,1.3280507131537242,1.5,1
Mercedes-Benz E-Class E200 Mild Hybrid AMG Line Premium,212800.0,26590.0,67000.0,mercedes-benz,4.0,35,2.0699404761904763,-0.16666666666666666,1.8367670364500792,-1.0,0
Honda CR-V Hybrid 2.0A,185800.0,18440.0,5000.0,honda,2.0,21,1.6681547619047619,-0.9615384615384616,0.5451664025356577,-1.5,3
Toyota Harrier 2.0A Premium Style Mauve,39000.0,15830.0,91300.0,toyota,9.0,58,-0.5163690476190477,0.14487179487179488,0.13153724247226625,0.25,2
Audi S3 Sportback 2.0A TFSI Quattro (New 10-yr COE),152888.0,15280.0,146898.0,audi,11.0,4,1.1783928571428572,0.8576666666666667,0.044374009508716325,0.75,1
Citroen Grand C4 SpaceTourer 1.2A PureTech EAT6,62800.0,13210.0,89238.0,citroen,7.0,12,-0.16220238095238096,0.11843589743589744,-0.2836767036450079,-0.25,1
BMW 3 Series 316i (COE till 03/2033),95800.0,11510.0,0.0,bmw,12.0,7,0.3288690476190476,-1.0256410256410255,-0.5530903328050714,1.0,1
Toyota Rav4 2.4A (COE till 12/2029),60800.0,12030.0,105693.0,toyota,16.0,58,-0.19196428571428573,0.3293974358974359,-0.4706814580031696,2.0,2
BMW X4 xDrive20i,122800.0,24120.0,125000.0,bmw,7.0,7,0.7306547619047619,0.5769230769230769,1.445324881141046,-0.25,1
Volkswagen Golf R 5DR Sunroof,76999.0,24680.0,87700.0,volkswagen,8.0,61,0.0490922619047619,0.09871794871794871,1.5340729001584785,0.0,2
MG HS 1.5A Turbo Exclusive,149999.0,16670.0,17000.0,mg,2.0,36,1.1354017857142857,-0.8076923076923077,0.26465927099841524,-1.5,0
BMW 3 Series 323i Baur TopCabriolet (COE till 06/2031),59800.0,9170.0,0.0,bmw,4.0,7,-0.20684523809523808,-1.0256410256410255,-0.9239302694136292,-1.0,1
Hyundai Santa Fe 2.4A Sunroof (COE till 11/2030),65800.0,11000.0,150000.0,hyundai,15.0,23,-0.11755952380952381,0.8974358974358975,-0.6339144215530903,1.75,3
Volkswagen Scirocco 1.4A TSI (COE till 04/2030),63800.0,11760.0,0.0,volkswagen,15.0,61,-0.14732142857142858,-1.0256410256410255,-0.5134706814580031,1.75,2
Mitsubishi Attrage 1.2A (OPC),65000.0,10450.0,22757.0,mitsubishi,5.0,38,-0.12946428571428573,-0.7338846153846154,-0.7210776545166403,-0.75,0
Volkswagen Sportsvan 1.4A TSI Comfortline,35800.0,11890.0,96400.0,volkswagen,8.0,61,-0.5639880952380952,0.21025641025641026,-0.4928684627575277,0.0,2
Mercedes-Benz C-Class C180K (COE till 05/2032),80800.0,10770.0,108000.0,mercedes-benz,13.0,35,0.1056547619047619,0.358974358974359,-0.6703645007923931,1.25,0
Mercedes-Benz CLA-Class CLA200 Urban,83800.0,17490.0,107000.0,mercedes-benz,7.0,35,0.15029761904761904,0.34615384615384615,0.39461172741679873,-0.25,0
Audi A4 1.4A TFSI S-tronic,59888.0,16880.0,0.0,audi,8.0,4,-0.2055357142857143,-1.0256410256410255,0.2979397781299525,0.0,1
