name,price,depreciation,registration_date,mileage,owners,listing_url,brand
Porsche 911 Carrera Cabriolet 3.4A PDK (New 10-yr COE),328588,32840.0,28-May-2015,114000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1258169&DL=4108&utm_content=SLeligible,porsche
Volkswagen Golf GTI 5DR (COE till 03/2029),53800,12390.0,29-May-2009,0,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1243728&DL=1034&utm_content=SLeligible,volkswagen
Lexus ES250 Executive Sunroof,89800,19960.0,03-May-2018,107000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1236907&DL=2239&utm_content=SLeligible,lexus
Renault Fluence Diesel 1.5A dCi Sunroof,36800,15580.0,16-Dec-2016,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1175224&DL=1034&utm_content=SLeligible,renault
Toyota Yaris Cross 1.5A G,116000,15110.0,29-Apr-2022,500,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1102690&DL=1127&utm_content=SLeligible,toyota
Volkswagen Golf Mild Hybrid 1.5A eTSI DSG Life,108800,16000.0,23-Jun-2021,37000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1351534&DL=3466,volkswagen
Audi Q3 1.4A TFSI S-tronic,150000,19280.0,22-Nov-2021,36890,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353356&DL=1000&utm_content=SLeligible,audi
International Scout (COE till 03/2030),77000,14480.0,23-Mar-2020,88888,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353352&DL=1000,international
Volvo XC40 T4 Momentum,93800,17870.0,28-May-2019,94700,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1332089&DL=4618&utm_content=SLeligible,volvo
Nissan Note 1.2A,43800,12050.0,02-May-2018,97112,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1332144&DL=1034&utm_content=SLeligible,nissan
Honda Odyssey 2.4A EXV-S Navi Res Sunroof,110800,20530.0,15-May-2019,103000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1346673&DL=3164&utm_content=SLeligible,honda
BMW 1 Series 116i (COE till 04/2029),81200,18350.0,12-Aug-2014,114000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1343657&DL=4038&utm_content=SLeligible,bmw
Mazda 3 Mild Hybrid 1.5A Classic,85800,13500.0,20-Oct-2020,84000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1331548&DL=3164&utm_content=SLeligible,mazda
Audi A6 2.0A TFSI MU S-Line (COE till 08/2029),55800,11720.0,01-Sep-2009,89000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342742&DL=3164&utm_content=SLeligible,audi
Honda Odyssey 2.4A EXV-S Sunroof,107800,20940.0,12-Mar-2019,56200,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1334581&DL=3164&utm_content=SLeligible,honda
Audi A3 Sportback 1.8A TFSI (COE till 12/2030),87800,14400.0,21-Jan-2011,141026,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1260655&DL=3142&utm_content=SLeligible,audi
Mercedes-Benz S-Class S400L (COE till 04/2033),193800,23000.0,06-Aug-2014,82500,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1193067&DL=3142&utm_content=SLeligible,mercedes-benz
Honda Fit 1.3A G (COE till 11/2028),37800,9440.0,28-Nov-2008,127000,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342734&DL=4038&utm_content=SLeligible,honda
Nissan Sylphy 1.6A,11800,12330.0,11-Jun-2015,142000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1348688&DL=3164,nissan
Toyota Harrier 2.0A Premium Panoramic Roof Style Mauve,58800,18640.0,12-Jan-2017,91000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1317495&DL=3100&utm_content=SLeligible,toyota
Toyota Alphard 3.5A S C-Package,230888,26610.0,14-Mar-2022,60000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1306804&DL=3175&utm_content=SLeligible,toyota
Honda Shuttle 1.5A G,63800,12870.0,19-Jun-2019,69000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353696&DL=3653,honda
Porsche Taycan Electric,375800,40210.0,01-Aug-2022,36000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353650&DL=4645,porsche
BMW M2 Coupe,145800,30970.0,27-Apr-2018,81700,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1350768&DL=3164,bmw
Volkswagen Tiguan 2.0A TSI (COE till 08/2030),100000,17360.0,08-Mar-2011,150000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1252012&DL=3100&utm_content=SLeligible,volkswagen
BMW i7 Electric eDrive50 M-Sport,555800,52170.0,29-May-2024,8500,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353676&DL=1000&utm_content=SLeligible,bmw
BMW X1 sDrive18i Sunroof (COE till 04/2026),20800,15430.0,04-Apr-2011,0,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353675&DL=1000,bmw
Mercedes-Benz GLA-Class GLA45 AMG 4MATIC (New 10-yr COE),158888,15880.0,05-Nov-2014,96666,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1343451&DL=1000&utm_content=SLeligible,mercedes-benz
Mercedes-Benz CLA-Class CLA45 AMG 4MATIC (New 10-yr COE),169687,16960.0,06-Mar-2015,71888,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1338649&DL=1000&utm_content=SLeligible,mercedes-benz
Citroen Grand C4 SpaceTourer 1.2A PureTech EAT8 Exclusive,116800,14260.0,08-Mar-2022,93000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353690&DL=3989,citroen
Mazda 2 1.5A Standard Plus,59800,11430.0,26-Jun-2019,92581,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1345505&DL=4103&utm_content=SLeligible,mazda
Mercedes-Benz E-Class E300e Plug-in Hybrid AMG Line,217800,24490.0,23-May-2022,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353689&DL=3758,mercedes-benz
Toyota Camry 2.0A (COE till 02/2029),37800,8930.0,20-Feb-2009,158000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353673&DL=4641&utm_content=SLeligible,toyota
Hyundai Accent 1.4A,50800,11930.0,24-Oct-2018,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353672&DL=2976,hyundai
Toyota Vellfire 2.5A Z G-Edition,165800,26860.0,02-Oct-2019,70000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353670&DL=1242,toyota
Mercedes-Benz C-Class C180K (COE till 03/2029),62600,14420.0,29-Jun-2011,0,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353667&DL=3758&utm_content=SLeligible,mercedes-benz
Honda Fit 1.3A GF,56800,11970.0,04-Jun-2019,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353666&DL=4038,honda
Mercedes-Benz E-Class E200K (COE till 09/2027),30500,10740.0,26-Dec-2007,150000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353661&DL=3758&utm_content=SLeligible,mercedes-benz
Mercedes-Benz C-Class C200 Mild Hybrid AMG Line Premium Sunroof,204888,22400.0,17-Oct-2022,37800,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353611&DL=4189,mercedes-benz
Mercedes-Benz E-Class E250 Avantgarde,92900,20720.0,24-Jul-2017,128993,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1337459&DL=4103&utm_content=SLeligible,mercedes-benz
Mitsubishi Space Star 1.2A,69800,10940.0,22-Jan-2021,81000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1325155&DL=3534&utm_content=SLeligible,mitsubishi
Mercedes-Benz C-Class C200 Coupe Mild Hybrid AMG Line Premium Plus,190800,26220.0,02-Sep-2020,21000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1321659&DL=2290&utm_content=SLeligible,mercedes-benz
BMW 3 Series 320i Highline,255800,38400.0,26-Oct-2020,73000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1312585&DL=4442&utm_content=SLeligible,bmw
BMW X1 sDrive18i,62555,16770.0,12-Sep-2017,73696,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1346093&DL=1290&utm_content=SLeligible,bmw
Mercedes-Benz S-Class S63L AMG (COE till 12/2030),180800,29660.0,07-Jan-2011,155000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353648&DL=2875&utm_content=SLeligible,mercedes-benz
Honda Civic Type-R 2.0M VTEC Turbo GT,208018,27500.0,03-Jun-2021,65000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353647&DL=4784,honda
Mercedes-Benz B-Class B180 (New 5-yr COE),61000,12190.0,06-Jan-2015,120000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353644&DL=4202&utm_content=SLeligible,mercedes-benz
Honda Integra 2.0M Type S (COE till 11/2025),28800,29690.0,17-Nov-2005,350000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353643&DL=2875,honda
Mercedes-Benz R-Class R350L (COE till 07/2028),43000,11710.0,30-Jul-2008,180000,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1349820&DL=3283&utm_content=SLeligible,mercedes-benz
Audi Q7 2.0A TFSI Quattro Tip,154800,24840.0,10-Jul-2019,67000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1345350&DL=2341&utm_content=SLeligible,audi
Mitsubishi Colt Plus Ralliart 1.5A Turbo (COE till 02/2029),49500,11650.0,26-Feb-2009,170000,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1326867&DL=2799&utm_content=SLeligible,mitsubishi
Aston Martin DB11 V12 5.2A,399800,92900.0,08-Apr-2017,51000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1317639&DL=3133&utm_content=SLeligible,aston
Mercedes-Benz B-Class B180 Style (New 5-yr COE),59888,11970.0,02-Dec-2014,131827,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353698&DL=2163&utm_content=SLeligible,mercedes-benz
Nissan Serena e-POWER Hybrid 1.2A Highway Star Premium,122800,19410.0,13-Aug-2020,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353637&DL=1020,nissan
Mitsubishi Evolution 9 RS (COE till 08/2027),141818,51660.0,27-Aug-2007,0,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353635&DL=4784&utm_content=SLeligible,mitsubishi
Mercedes-Benz GLC-Class GLC300 Coupe AMG Line 4MATIC,275000,30200.0,14-Oct-2022,41000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1348096&DL=4458&utm_content=SLeligible,mercedes-benz
Mitsubishi Lancer 1.6M GLX (COE till 08/2028),34000,9220.0,05-Aug-2008,128000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342313&DL=4343&utm_content=SLeligible,mitsubishi
Mercedes-Benz GLC-Class GLC200,163000,26020.0,12-Feb-2020,34662,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286481&DL=3906&utm_content=SLeligible,mercedes-benz
Honda HR-V 1.5A DX,129800,16130.0,30-May-2022,62616,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353699&DL=4162,honda
Toyota Corolla Hybrid 1.8A Ascent Sport,89900,16070.0,27-Dec-2019,63888,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1340843&DL=4714&utm_content=SLeligible,toyota
BMW 1 Series 116d,29888,13410.0,30-Sep-2016,110000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1327268&DL=3582&utm_content=SLeligible,bmw
Toyota Camry 2.0A,32000,11280.0,27-Apr-2016,125000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353625&DL=4685,toyota
Toyota Wish 1.8A X (COE till 04/2029),46800,10580.0,10-Jul-2009,152000,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1348884&DL=3750&utm_content=SLeligible,toyota
Porsche 911 Carrera S Coupe 3.0A PDK,530000,73460.0,29-Jul-2020,36000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1312161&DL=4536&utm_content=SLeligible,porsche
Maserati GranTurismo 4.2A (COE till 11/2031),132000,18830.0,03-Jan-2012,89000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1235400&DL=4536&utm_content=SLeligible,maserati
Honda Insight Hybrid 1.3A (New 5-yr COE),54800,10950.0,18-Nov-2014,0,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353695&DL=3525&utm_content=SLeligible,honda
Maserati GranTurismo Cambiocorsa (COE till 03/2032),123800,16850.0,15-May-2012,135000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353609&DL=1000&utm_content=SLeligible,maserati
Volkswagen Tiguan 2.0A TSI R-Line,147800,17830.0,10-Feb-2022,85000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353688&DL=3047,volkswagen
Toyota Vellfire 3.5A Z G-Edition Moonroof (COE till 02/2034),135518,14660.0,24-Feb-2014,0,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353618&DL=4784&utm_content=SLeligible,toyota
Porsche Macan Diesel S 3.0A PDK (New 10-yr COE),171800,17170.0,12-Dec-2014,101000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1325459&DL=1238&utm_content=SLeligible,porsche
Volkswagen Golf R 5DR Sunroof (COE till 05/2031),93800,14410.0,13-Sep-2011,158000,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1317273&DL=2291&utm_content=SLeligible,volkswagen
Honda HR-V 1.5A LX,68800,12800.0,23-May-2019,71000,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353617&DL=4260,honda
Nissan Kicks e-POWER Hybrid 1.2A Premium,128800,14970.0,22-Feb-2023,45000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353523&DL=3214,nissan
Volkswagen Golf GTI 5DR,109800,21060.0,28-Feb-2019,68000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1347681&DL=2303&utm_content=SLeligible,volkswagen
Hyundai Elantra 1.6A,19800,10350.0,18-Mar-2016,111000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1278238&DL=1238,hyundai
Honda Civic Type-R 2.0M (COE till 04/2028),82800,24180.0,11-Aug-2008,0,6.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353681&DL=3922&utm_content=SLeligible,honda
MINI Cooper S Countryman 2.0A,148900,23360.0,03-Apr-2020,36000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353677&DL=2649,mini
MINI Cooper S Electric,152900,18810.0,30-Dec-2022,10100,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353674&DL=2649,mini
Audi Q3 1.4A TFSI S-tronic,101800,17540.0,31-Oct-2019,71111,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353591&DL=3906,audi
BMW iX Electric xDrive40 Sport,321800,34740.0,13-Jun-2022,23000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353556&DL=3749,bmw
MINI One 1.5A 5DR,111800,16640.0,08-Mar-2021,56000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1347023&DL=2303&utm_content=SLeligible,mini
Mercedes-Benz E-Class E300 Exclusive,144800,21870.0,27-Jun-2019,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1345344&DL=2341&utm_content=SLeligible,mercedes-benz
Volkswagen Golf 1.4A TSI,16800,12250.0,27-Nov-2015,128000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1305739&DL=1238,volkswagen
Citroen DS4 Crossback Diesel 1.6A BlueHDi,35800,10810.0,03-Aug-2017,97000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1255972&DL=2291&utm_content=SLeligible,citroen
Honda Jazz 1.5A,58888,13920.0,13-Jul-2018,78345,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353657&DL=3875,honda
Mercedes-Benz GLE-Class GLE450 Mild Hybrid 4MATIC,339800,40490.0,28-Oct-2021,40000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353655&DL=1460,mercedes-benz
Audi A4 Avant 1.4A TFSI S-tronic,44800,15490.0,30-Aug-2016,152000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353613&DL=3480,audi
Peugeot e-2008 Electric GT,144800,15280.0,28-Feb-2024,4300,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1346978&DL=2303&utm_content=SLeligible,peugeot
Volvo XC40 T5 Momentum,91800,20890.0,17-Aug-2018,63400,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1345927&DL=2303&utm_content=SLeligible,volvo
Mercedes-Benz E-Class E200 Avantgarde,117800,20330.0,26-Dec-2018,0,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1342867&DL=3932&utm_content=SLeligible,mercedes-benz
Mercedes-Benz CLA-Class CLA250 AMG Line Sunroof,58800,19720.0,23-Sep-2016,98000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1333433&DL=2341&utm_content=SLeligible,mercedes-benz
Kia Cerato 1.6A LX,81800,12990.0,29-Sep-2020,57200,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1346942&DL=2303&utm_content=SLeligible,kia
Jaguar XE 2.0A TSS,41800,12890.0,28-Jun-2016,118000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1340097&DL=2341&utm_content=SLeligible,jaguar
BMW M5 Competition,409800,44740.0,26-Nov-2021,68000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353642&DL=3922,bmw
Mercedes-Benz E-Class E250 (COE till 10/2031),124000,17900.0,11-Nov-2011,92000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353641&DL=1020&utm_content=SLeligible,mercedes-benz
MINI Cooper 1.6A (COE till 12/2026),23800,11430.0,28-Dec-2011,130834,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353639&DL=2726&utm_content=SLeligible,mini
Audi Q3 1.4A TFSI S-tronic,57998,16690.0,18-May-2017,111098,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353602&DL=3382,audi
Mercedes-Benz C-Class C180 Avantgarde,151800,20650.0,29-Mar-2021,60400,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1346977&DL=2303&utm_content=SLeligible,mercedes-benz
Mazda CX-5 2.0A Luxury Sports,159800,18250.0,30-Dec-2022,28187,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353638&DL=2591,mazda
BMW X1 sDrive18i,58000,15420.0,24-Aug-2017,81500,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353610&DL=3175,bmw
Volkswagen Golf R 5DR (New 10-yr COE),165800,16570.0,26-Nov-2014,0,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1298605&DL=1220&utm_content=SLeligible,volkswagen
Audi A4 1.8A TFSI MU (COE till 07/2030),67900,11980.0,28-Jul-2010,156000,5.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353605&DL=3271&utm_content=SLeligible,audi
Honda Shuttle Hybrid 1.5A G,59000,14320.0,03-Aug-2018,89100,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1343951&DL=1195&utm_content=SLeligible,honda
Porsche Macan S 3.0A PDK,88888,,14-Jan-2015,90888,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353598&DL=1000,porsche
Mercedes-Benz CLS-Class CLS350 Coupe Mild Hybrid Sunroof,189000,29090.0,17-Apr-2019,56800,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1332365&DL=2563&utm_content=SLeligible,mercedes-benz
Toyota Vellfire 2.5A Z G-Edition Sunroof,155800,25800.0,05-Sep-2019,85000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276913&DL=2541&utm_content=SLeligible,toyota
Mercedes-Benz E-Class E250 Avantgarde,112800,22500.0,16-Mar-2018,0,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1331059&DL=4693&utm_content=SLeligible,mercedes-benz
Toyota Vios 1.5A E,52800,11450.0,30-Nov-2018,79000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353554&DL=2962,toyota
Peugeot 2008 1.2A PureTech EAT8 Allure Premium,106800,14260.0,23-Jul-2021,39830,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1352427&DL=2303,peugeot
Infiniti Q60 Coupe 3.0T,108800,25110.0,28-Dec-2017,43000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1230913&DL=2633&utm_content=SLeligible,infiniti
Audi A3 Sportback Mild Hybrid 1.0A TFSI,157999,17310.0,28-Feb-2023,29000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353590&DL=2003,audi
Toyota Alphard Hybrid 2.5A Z,352800,31710.0,14-Nov-2024,100,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353586&DL=2358,toyota
Porsche Macan S 3.0A PDK (New 10-yr COE),189800,18970.0,13-Jan-2015,127300,4.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353578&DL=3476&utm_content=SLeligible,porsche
Honda Freed 1.5A,148800,15000.0,28-Mar-2024,8700,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353565&DL=3989,honda
Toyota Wish 1.8A (COE till 11/2028),53800,13470.0,25-Nov-2008,166000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353559&DL=4706&utm_content=SLeligible,toyota
Peugeot 5008 1.2A PureTech Allure Premium,138800,17100.0,29-Nov-2021,34100,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1352730&DL=2303,peugeot
MINI Cooper 1.5A 5DR,82800,17180.0,23-Oct-2018,59900,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1352415&DL=2303,mini
BYD e6 Electric,140800,15080.0,28-Mar-2024,960,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1352406&DL=2303,byd
Mercedes-Benz GLB-Class GLB200 AMG Line Premium 7-Seater,149800,22600.0,17-Jul-2020,40555,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1352322&DL=2303,mercedes-benz
Mercedes-Benz C-Class C200 Mild Hybrid AMG Line Premium,239800,22930.0,23-Sep-2023,31800,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1351435&DL=2303,mercedes-benz
Mercedes-Benz C-Class C180 Avantgarde,122800,21160.0,13-Sep-2019,80500,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1351427&DL=2303,mercedes-benz
Mercedes-Benz A-Class A180 Progressive,126800,18470.0,20-Oct-2020,63250,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1351103&DL=2303,mercedes-benz
Mercedes-Benz GLA-Class GLA180 Urban Edition,108800,17800.0,14-Feb-2020,48200,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1351100&DL=2303,mercedes-benz
Citroen C5 Aircross 1.2A PureTech EAT8 Feel,111800,14760.0,03-Mar-2022,49701,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1350921&DL=2303,citroen
Mercedes-Benz E-Class E200 Avantgarde,77800,17780.0,30-May-2017,176600,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1349857&DL=2650,mercedes-benz
Honda Civic Type-R 2.0M (COE till 11/2028),95888,24240.0,11-Nov-2008,0,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1346437&DL=3008&utm_content=SLeligible,honda
Mercedes-Benz GLA-Class GLA200 AMG Line,157800,19730.0,01-Nov-2021,61000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1333576&DL=3089&utm_content=SLeligible,mercedes-benz
BMW 5 Series 530i Luxury,99800,23180.0,03-Nov-2017,123000,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1334366&DL=4693&utm_content=SLeligible,bmw
Honda Jazz 1.3A,64800,13940.0,07-May-2019,27274,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1344513&DL=1213,honda
Mercedes-Benz E-Class E200 Mild Hybrid AMG Line,182300,22730.0,15-May-2021,40650,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353614&DL=2849,mercedes-benz
Mercedes-Benz GLB-Class GLB180 Progressive,150800,20580.0,15-Mar-2021,87000,2.0,https://www.sgcarmart.com/used_cars/info.php?ID=1338098&DL=3759&utm_content=SLeligible,mercedes-benz
Land Rover Discovery Sport 2.0A Si4 SE 7-Seater,62800,20110.0,25-Aug-2016,98782,3.0,https://www.sgcarmart.com/used_cars/info.php?ID=1318076&DL=1034&utm_content=SLeligible,land
Mercedes-Benz CLS-Class CLS350 (COE till 05/2026),19988,13260.0,08-Nov-2006,96800,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1353553&DL=2870,mercedes-benz
Mitsubishi Attrage 1.2A (OPC),67800,10580.0,28-Jan-2021,38000,1.0,https://www.sgcarmart.com/used_cars/info.php?ID=1328369&DL=3759&utm_content=SLeligible,mitsubishi
